,ID,이름,생일,팀,시즌,포지션,나이,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+
3462,133,박준태,1967-02-22,태,1989,CF,23,34.0,62.0,52.0,12.0,12.0,5.0,0.0,1.0,20.0,7.0,2.0,1.0,5.0,2.0,0.0,6.0,0.0,2.0,1.0,0.231,0.317,0.385,0.701,0.322,96.0,0.32
3463,239,황대연,1967-07-20,빙,1989,SS,23,107.0,221.0,199.0,27.0,39.0,5.0,1.0,4.0,58.0,12.0,0.0,2.0,17.0,3.0,0.0,34.0,2.0,0.0,2.0,0.196,0.267,0.29100000000000004,0.5579999999999999,0.271,62.5,0.32
3465,53,장성호,1977-10-18,해,1997,1B,21,103.0,334.0,314.0,36.0,84.0,14.0,1.0,4.0,112.0,35.0,2.0,2.0,13.0,4.0,0.0,46.0,7.0,3.0,0.0,0.268,0.305,0.35700000000000004,0.662,0.303,85.7,0.32
3466,462,송영운,1952-12-15,M,1982,RF,31,77.0,302.0,263.0,37.0,69.0,11.0,1.0,1.0,85.0,28.0,15.0,10.0,27.0,1.0,0.0,26.0,4.0,7.0,4.0,0.262,0.32899999999999996,0.32299999999999995,0.652,0.301,80.8,0.32
3467,645,정구왕,1954-03-26,청,1986,CF,33,92.0,170.0,151.0,18.0,32.0,3.0,1.0,2.0,43.0,11.0,7.0,5.0,11.0,4.0,0.0,16.0,4.0,3.0,1.0,0.212,0.281,0.285,0.5660000000000001,0.271,69.2,0.32
3468,712,류재원,1983-12-13,K,2011,LF,29,10.0,14.0,13.0,3.0,4.0,1.0,1.0,2.0,13.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.308,0.35700000000000004,1.0,1.357,0.565,256.7,0.32
3469,578,이홍범,1953-02-10,O,1983,DH,31,63.0,173.0,158.0,23.0,48.0,6.0,0.0,0.0,54.0,19.0,5.0,3.0,7.0,2.0,0.0,12.0,2.0,6.0,0.0,0.304,0.341,0.342,0.6829999999999999,0.313,97.0,0.32
3470,713,박경진,1976-03-22,롯,2000,C,25,56.0,81.0,73.0,8.0,20.0,2.0,0.0,1.0,25.0,10.0,0.0,0.0,3.0,3.0,0.0,12.0,1.0,0.0,2.0,0.27399999999999997,0.321,0.342,0.664,0.305,76.3,0.32
3471,639,현재윤,1979-07-08,L,2013,C,35,53.0,126.0,100.0,10.0,26.0,5.0,0.0,1.0,34.0,8.0,1.0,2.0,10.0,3.0,0.0,14.0,3.0,13.0,0.0,0.26,0.345,0.34,0.685,0.297,69.2,0.32
3472,371,정영기,1956-02-29,롯,1984,1B,29,94.0,352.0,321.0,30.0,87.0,9.0,1.0,1.0,101.0,28.0,5.0,4.0,20.0,4.0,0.0,28.0,8.0,5.0,2.0,0.271,0.32,0.315,0.635,0.299,84.7,0.32
3473,327,양용모,1967-12-20,빙,1993,LF,27,113.0,391.0,349.0,35.0,75.0,16.0,1.0,2.0,99.0,26.0,15.0,3.0,31.0,3.0,1.0,84.0,8.0,7.0,1.0,0.215,0.284,0.284,0.568,0.26899999999999996,69.1,0.32
3474,363,정은원,2000-01-17,한,2018,2B,19,98.0,227.0,201.0,33.0,50.0,5.0,3.0,4.0,73.0,20.0,5.0,1.0,22.0,1.0,0.0,50.0,0.0,2.0,1.0,0.249,0.324,0.363,0.688,0.308,71.5,0.32
3476,201,김용희,1955-10-04,롯,1987,3B,33,38.0,128.0,111.0,10.0,24.0,4.0,2.0,1.0,35.0,12.0,0.0,2.0,14.0,2.0,1.0,11.0,7.0,1.0,0.0,0.21600000000000003,0.315,0.315,0.63,0.302,81.4,0.31
3477,215,최진행,1985-08-17,한,2016,LF,32,28.0,85.0,70.0,4.0,23.0,2.0,0.0,1.0,28.0,9.0,0.0,0.0,11.0,2.0,0.0,16.0,1.0,2.0,0.0,0.32899999999999996,0.434,0.4,0.8340000000000001,0.389,118.2,0.31
3478,5,장종훈,1968-04-10,한,2002,DH,35,101.0,331.0,302.0,38.0,75.0,15.0,0.0,12.0,126.0,42.0,2.0,2.0,24.0,2.0,1.0,88.0,1.0,1.0,2.0,0.248,0.306,0.41700000000000004,0.723,0.318,92.7,0.31
3479,677,장재중,1971-05-19,S,2000,C,30,94.0,237.0,212.0,20.0,52.0,10.0,0.0,2.0,68.0,21.0,2.0,2.0,14.0,2.0,0.0,30.0,9.0,6.0,2.0,0.245,0.29600000000000004,0.321,0.616,0.276,56.8,0.31
3480,598,전종화,1965-08-10,쌍,1993,C,29,69.0,118.0,110.0,9.0,22.0,2.0,0.0,4.0,36.0,10.0,2.0,2.0,6.0,0.0,0.0,23.0,1.0,1.0,1.0,0.2,0.239,0.327,0.5670000000000001,0.265,65.7,0.31
3481,170,김태완,1984-01-27,한,2007,DH,24,61.0,105.0,94.0,11.0,23.0,5.0,0.0,4.0,40.0,12.0,0.0,0.0,9.0,2.0,0.0,22.0,3.0,0.0,0.0,0.245,0.324,0.426,0.7490000000000001,0.34700000000000003,111.9,0.31
3482,237,모창민,1985-05-08,N,2020,1B,36,62.0,149.0,136.0,10.0,41.0,10.0,2.0,2.0,61.0,13.0,0.0,0.0,8.0,1.0,1.0,22.0,5.0,2.0,2.0,0.301,0.34,0.449,0.789,0.34700000000000003,98.7,0.31
3483,15,박병호,1986-07-10,L,2005,C,20,79.0,185.0,163.0,22.0,31.0,11.0,0.0,3.0,51.0,21.0,1.0,0.0,12.0,6.0,0.0,48.0,3.0,0.0,4.0,0.19,0.265,0.313,0.578,0.26899999999999996,55.4,0.31
3485,714,김인태,1994-07-03,두,2020,LF,27,77.0,110.0,84.0,15.0,17.0,5.0,0.0,1.0,25.0,13.0,0.0,0.0,21.0,2.0,0.0,13.0,3.0,2.0,1.0,0.20199999999999999,0.37,0.298,0.6679999999999999,0.325,90.8,0.31
3486,427,강인권,1972-06-26,두,2005,C,34,18.0,34.0,28.0,5.0,8.0,1.0,0.0,0.0,9.0,5.0,0.0,0.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0,0.28600000000000003,0.41200000000000003,0.321,0.733,0.361,119.5,0.31
3487,715,서브넥,1976-08-21,K,2006,3B,31,40.0,151.0,143.0,14.0,32.0,3.0,1.0,4.0,49.0,15.0,2.0,1.0,6.0,1.0,0.0,17.0,2.0,0.0,1.0,0.22399999999999998,0.258,0.34299999999999997,0.601,0.28,71.5,0.31
3488,427,강인권,1972-06-26,두,2002,C,31,38.0,56.0,51.0,4.0,15.0,1.0,0.0,0.0,16.0,1.0,2.0,0.0,4.0,0.0,0.0,10.0,0.0,1.0,0.0,0.294,0.34600000000000003,0.314,0.659,0.303,81.5,0.31
3489,288,김성현,1963-08-21,롯,1986,C,24,39.0,57.0,47.0,7.0,9.0,1.0,1.0,1.0,15.0,4.0,0.0,0.0,8.0,0.0,0.0,10.0,2.0,2.0,0.0,0.191,0.309,0.319,0.628,0.295,85.4,0.31
3490,300,조용호,1965-02-13,빙,1989,LF,25,28.0,40.0,29.0,7.0,8.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,9.0,1.0,0.0,6.0,0.0,1.0,0.0,0.276,0.462,0.276,0.737,0.376,131.6,0.31
3491,604,김태군,1989-12-30,N,2015,C,27,144.0,474.0,421.0,45.0,107.0,24.0,0.0,6.0,149.0,52.0,1.0,1.0,25.0,10.0,0.0,77.0,12.0,11.0,7.0,0.254,0.307,0.354,0.6609999999999999,0.295,64.8,0.31
3492,178,송일섭,1959-08-17,해,1983,RF,25,55.0,126.0,108.0,12.0,21.0,6.0,1.0,2.0,35.0,9.0,5.0,4.0,17.0,1.0,0.0,25.0,1.0,0.0,0.0,0.19399999999999998,0.31,0.324,0.634,0.303,89.9,0.31
3493,406,강성우,1970-01-05,롯,1999,C,30,112.0,208.0,191.0,12.0,54.0,6.0,1.0,1.0,65.0,17.0,0.0,1.0,7.0,0.0,0.0,16.0,6.0,8.0,2.0,0.28300000000000003,0.305,0.34,0.645,0.281,58.3,0.31
3494,411,김재걸,1972-09-07,삼,2001,SS,30,70.0,153.0,138.0,18.0,36.0,5.0,1.0,1.0,46.0,9.0,6.0,4.0,10.0,1.0,0.0,38.0,1.0,3.0,1.0,0.261,0.313,0.33299999999999996,0.647,0.298,66.3,0.31
3495,150,김상호,1965-10-19,O,1998,LF,34,34.0,105.0,87.0,12.0,21.0,3.0,0.0,1.0,27.0,7.0,0.0,0.0,13.0,4.0,1.0,17.0,2.0,1.0,0.0,0.24100000000000002,0.365,0.31,0.6759999999999999,0.317,96.3,0.31
3496,26,이정훈,1963-08-28,삼,1995,RF,33,74.0,257.0,236.0,33.0,59.0,9.0,0.0,1.0,71.0,10.0,12.0,6.0,16.0,2.0,1.0,20.0,2.0,2.0,1.0,0.25,0.302,0.301,0.603,0.281,77.9,0.31
3497,408,김일환,1954-01-11,해,1987,2B,34,55.0,102.0,87.0,8.0,23.0,5.0,0.0,0.0,28.0,12.0,0.0,1.0,10.0,1.0,1.0,15.0,5.0,2.0,2.0,0.264,0.34,0.322,0.662,0.31,87.4,0.31
3498,525,이건열,1963-04-25,해,1993,LF,31,111.0,350.0,302.0,32.0,69.0,7.0,0.0,5.0,91.0,26.0,10.0,6.0,29.0,3.0,0.0,53.0,7.0,13.0,3.0,0.228,0.3,0.301,0.601,0.27899999999999997,76.7,0.31
3500,61,조성환,1976-12-23,롯,2004,2B,29,19.0,87.0,70.0,6.0,18.0,4.0,0.0,0.0,22.0,1.0,3.0,0.0,8.0,4.0,1.0,16.0,1.0,5.0,0.0,0.257,0.366,0.314,0.68,0.309,79.1,0.3
3501,126,공필성,1967-11-11,롯,1990,3B,24,78.0,216.0,177.0,20.0,41.0,8.0,1.0,1.0,54.0,15.0,6.0,3.0,21.0,1.0,0.0,31.0,5.0,16.0,1.0,0.23199999999999998,0.315,0.305,0.62,0.28,65.9,0.3
3502,365,조경택,1970-11-25,한,2000,C,31,87.0,189.0,163.0,13.0,35.0,9.0,0.0,1.0,47.0,13.0,0.0,1.0,19.0,3.0,0.0,46.0,2.0,4.0,0.0,0.215,0.308,0.28800000000000003,0.597,0.27899999999999997,59.4,0.3
3503,670,박노민,1985-08-18,한,2009,C,25,46.0,100.0,93.0,8.0,21.0,3.0,0.0,5.0,39.0,14.0,1.0,0.0,5.0,1.0,0.0,33.0,1.0,1.0,0.0,0.226,0.273,0.419,0.6920000000000001,0.301,67.4,0.3
3504,716,최정기,1956-07-16,M,1982,C,27,25.0,28.0,25.0,4.0,8.0,3.0,0.0,1.0,14.0,7.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.32,0.35700000000000004,0.56,0.917,0.39899999999999997,143.5,0.3
3505,454,최항,1994-01-03,S,2017,3B,24,37.0,116.0,106.0,14.0,34.0,8.0,0.0,1.0,45.0,16.0,0.0,1.0,3.0,3.0,0.0,29.0,1.0,2.0,2.0,0.321,0.35100000000000003,0.425,0.775,0.341,97.6,0.3
3506,717,나경민,1991-12-12,롯,2018,CF,28,87.0,71.0,57.0,23.0,15.0,2.0,0.0,0.0,17.0,1.0,12.0,4.0,10.0,3.0,0.0,21.0,0.0,1.0,0.0,0.263,0.4,0.298,0.698,0.337,92.2,0.3
3507,110,장채근,1964-03-28,해,1987,C,24,40.0,88.0,77.0,5.0,16.0,4.0,0.0,3.0,29.0,9.0,1.0,0.0,6.0,0.0,0.0,14.0,2.0,4.0,1.0,0.20800000000000002,0.262,0.377,0.639,0.285,68.9,0.3
3509,263,김종석,1971-02-28,O,1992,1B,22,53.0,131.0,115.0,16.0,28.0,5.0,0.0,4.0,45.0,16.0,3.0,3.0,16.0,0.0,0.0,17.0,3.0,0.0,0.0,0.243,0.336,0.391,0.727,0.337,100.3,0.3
3510,575,심재원,1953-07-30,M,1986,C,34,48.0,111.0,98.0,9.0,23.0,7.0,0.0,0.0,30.0,12.0,1.0,0.0,5.0,1.0,0.0,14.0,3.0,6.0,1.0,0.235,0.276,0.306,0.5820000000000001,0.263,61.5,0.3
3511,574,조범현,1960-10-01,삼,1991,C,32,51.0,66.0,61.0,11.0,16.0,3.0,0.0,1.0,22.0,10.0,0.0,0.0,3.0,0.0,0.0,12.0,1.0,2.0,0.0,0.262,0.297,0.361,0.6579999999999999,0.298,79.4,0.3
3513,198,조동찬,1983-07-27,삼,2008,3B,26,68.0,186.0,151.0,25.0,34.0,2.0,0.0,2.0,42.0,14.0,8.0,3.0,19.0,5.0,0.0,32.0,4.0,6.0,5.0,0.225,0.322,0.278,0.6,0.28600000000000003,66.7,0.3
3514,530,임주택,1968-09-25,빙,1992,RF,25,114.0,264.0,230.0,28.0,53.0,8.0,1.0,6.0,81.0,21.0,4.0,2.0,23.0,5.0,0.0,30.0,5.0,5.0,1.0,0.23,0.313,0.35200000000000004,0.665,0.305,78.8,0.3
3515,641,이흥련,1989-05-16,삼,2014,C,26,88.0,155.0,132.0,21.0,30.0,4.0,1.0,1.0,39.0,17.0,1.0,0.0,14.0,5.0,0.0,24.0,0.0,4.0,0.0,0.22699999999999998,0.325,0.295,0.62,0.292,56.0,0.3
3516,327,양용모,1967-12-20,빙,1991,C,25,57.0,88.0,77.0,7.0,19.0,3.0,0.0,0.0,22.0,5.0,2.0,1.0,8.0,1.0,1.0,15.0,5.0,2.0,0.0,0.247,0.326,0.28600000000000003,0.611,0.287,71.6,0.3
3518,334,고종욱,1989-01-11,넥,2011,CF,23,54.0,111.0,105.0,12.0,26.0,5.0,4.0,1.0,42.0,9.0,7.0,6.0,5.0,0.0,0.0,26.0,0.0,0.0,1.0,0.248,0.27899999999999997,0.4,0.679,0.309,82.2,0.3
3520,158,이재원,1988-02-24,S,2017,C,30,114.0,350.0,314.0,32.0,76.0,15.0,0.0,9.0,118.0,42.0,0.0,1.0,16.0,8.0,0.0,55.0,9.0,8.0,4.0,0.242,0.292,0.376,0.6679999999999999,0.29100000000000004,61.9,0.3
3522,569,김규민,1993-01-26,키,2019,LF,27,94.0,250.0,222.0,33.0,55.0,8.0,1.0,3.0,74.0,24.0,2.0,4.0,22.0,4.0,0.0,68.0,4.0,0.0,2.0,0.248,0.324,0.33299999999999996,0.657,0.312,86.3,0.29
3523,399,김태형,1967-09-12,O,1992,C,26,108.0,292.0,246.0,28.0,60.0,6.0,2.0,0.0,70.0,20.0,2.0,2.0,23.0,2.0,1.0,19.0,4.0,13.0,7.0,0.244,0.306,0.285,0.59,0.267,51.1,0.29
3524,297,박노준,1962-10-26,O,1988,LF,27,67.0,163.0,146.0,18.0,35.0,5.0,2.0,4.0,56.0,20.0,0.0,1.0,11.0,1.0,0.0,19.0,3.0,2.0,2.0,0.24,0.294,0.384,0.677,0.306,85.5,0.29
3525,688,양승호,1960-01-10,해,1983,2B,24,46.0,122.0,110.0,8.0,26.0,2.0,0.0,2.0,34.0,11.0,3.0,1.0,7.0,2.0,0.0,10.0,4.0,2.0,1.0,0.23600000000000002,0.292,0.309,0.601,0.281,73.9,0.29
3526,131,송구홍,1968-06-23,L,1991,3B,24,73.0,193.0,174.0,17.0,41.0,4.0,1.0,2.0,53.0,18.0,13.0,8.0,12.0,4.0,1.0,22.0,2.0,2.0,1.0,0.23600000000000002,0.298,0.305,0.603,0.284,68.2,0.29
3527,598,전종화,1965-08-10,쌍,1994,C,30,49.0,91.0,80.0,6.0,15.0,2.0,0.0,3.0,26.0,10.0,1.0,0.0,8.0,1.0,0.0,22.0,3.0,1.0,1.0,0.188,0.267,0.325,0.5920000000000001,0.27399999999999997,68.7,0.29
3528,718,손호영,1994-08-23,L,2020,3B,27,22.0,31.0,30.0,9.0,11.0,2.0,0.0,0.0,13.0,3.0,5.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.36700000000000005,0.387,0.433,0.82,0.38,125.2,0.29
3530,581,윤재국,1975-05-05,롯,2003,CF,29,63.0,192.0,167.0,18.0,44.0,7.0,1.0,1.0,56.0,13.0,1.0,3.0,15.0,2.0,1.0,32.0,0.0,6.0,2.0,0.263,0.32799999999999996,0.335,0.6629999999999999,0.298,71.6,0.29
3531,114,진갑용,1974-05-08,삼,2015,C,42,39.0,73.0,68.0,8.0,22.0,2.0,0.0,3.0,33.0,10.0,0.0,0.0,4.0,0.0,0.0,9.0,3.0,0.0,1.0,0.324,0.35600000000000004,0.485,0.8420000000000001,0.37200000000000005,114.7,0.29
3532,719,최정원,2000-06-24,N,2020,2B,21,49.0,48.0,40.0,18.0,11.0,3.0,1.0,0.0,16.0,2.0,4.0,0.0,7.0,0.0,0.0,13.0,1.0,1.0,0.0,0.275,0.38299999999999995,0.4,0.7829999999999999,0.358,106.3,0.29
3533,677,장재중,1971-05-19,L,2002,C,32,69.0,120.0,108.0,13.0,24.0,2.0,1.0,2.0,34.0,7.0,3.0,0.0,8.0,1.0,0.0,18.0,1.0,3.0,0.0,0.222,0.282,0.315,0.597,0.266,55.5,0.29
3535,299,나주환,1984-06-14,두,2006,3B,23,114.0,271.0,233.0,20.0,54.0,8.0,2.0,3.0,75.0,30.0,2.0,7.0,18.0,6.0,2.0,37.0,4.0,10.0,4.0,0.23199999999999998,0.299,0.322,0.621,0.28,71.6,0.29
3536,530,임주택,1968-09-25,한,2000,CF,33,104.0,193.0,175.0,21.0,41.0,5.0,0.0,6.0,64.0,27.0,0.0,0.0,12.0,3.0,0.0,54.0,3.0,2.0,1.0,0.23399999999999999,0.293,0.366,0.659,0.295,70.0,0.29
3537,309,손인호,1975-04-03,L,2010,DH,36,42.0,71.0,62.0,6.0,20.0,4.0,0.0,2.0,30.0,12.0,1.0,0.0,5.0,0.0,0.0,14.0,1.0,2.0,2.0,0.32299999999999995,0.36200000000000004,0.484,0.846,0.36700000000000005,116.9,0.29
3538,61,조성환,1976-12-23,롯,1999,2B,24,25.0,13.0,10.0,6.0,4.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.539,0.8,1.339,0.552,235.9,0.29
3539,214,유두열,1956-10-29,롯,1986,DH,31,87.0,302.0,259.0,30.0,62.0,9.0,1.0,4.0,85.0,29.0,4.0,6.0,34.0,2.0,5.0,17.0,4.0,6.0,1.0,0.239,0.331,0.32799999999999996,0.659,0.307,94.6,0.29
3540,623,양성우,1989-05-02,한,2012,CF,24,45.0,103.0,87.0,12.0,17.0,3.0,0.0,0.0,20.0,3.0,6.0,1.0,15.0,1.0,0.0,27.0,1.0,0.0,0.0,0.195,0.32,0.23,0.55,0.281,70.4,0.29
3541,129,민병헌,1987-03-10,두,2010,LF,24,64.0,80.0,70.0,23.0,20.0,2.0,1.0,0.0,24.0,4.0,11.0,4.0,9.0,0.0,2.0,14.0,0.0,1.0,0.0,0.28600000000000003,0.36700000000000005,0.34299999999999997,0.71,0.325,88.9,0.29
3542,720,원현식,1970-03-15,빙,1993,C,24,20.0,26.0,23.0,4.0,5.0,2.0,0.0,1.0,10.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.217,0.308,0.435,0.743,0.348,126.0,0.29
3543,374,안재만,1974-10-02,S,2002,3B,29,5.0,20.0,17.0,3.0,5.0,1.0,0.0,1.0,9.0,2.0,4.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.294,0.4,0.529,0.929,0.408,156.4,0.29
3544,456,이창원,1963-02-22,롯,1988,CF,26,29.0,41.0,37.0,5.0,9.0,2.0,2.0,1.0,18.0,6.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,0.243,0.3,0.486,0.787,0.345,112.1,0.29
3545,721,정재호,1967-10-08,O,1990,C,24,29.0,60.0,55.0,6.0,14.0,6.0,0.0,0.0,20.0,4.0,0.0,1.0,3.0,1.0,0.0,11.0,0.0,0.0,1.0,0.255,0.3,0.364,0.664,0.312,86.9,0.29
3546,137,강봉규,1978-01-12,삼,2006,DH,29,87.0,145.0,128.0,16.0,30.0,6.0,1.0,4.0,50.0,16.0,4.0,3.0,13.0,1.0,0.0,33.0,2.0,1.0,2.0,0.23399999999999999,0.306,0.391,0.696,0.321,100.7,0.29
3547,483,조동화,1981-03-22,S,2010,LF,30,115.0,300.0,250.0,38.0,61.0,7.0,1.0,3.0,79.0,27.0,15.0,2.0,27.0,7.0,0.0,56.0,1.0,14.0,2.0,0.244,0.332,0.316,0.648,0.297,69.5,0.28
3548,281,김민우,1979-03-21,넥,2013,3B,35,33.0,55.0,48.0,5.0,14.0,1.0,1.0,0.0,17.0,11.0,1.0,1.0,5.0,1.0,0.0,8.0,1.0,0.0,1.0,0.292,0.364,0.354,0.718,0.344,101.2,0.28
3549,722,문상철,1991-04-06,K,2020,1B,30,74.0,172.0,154.0,24.0,40.0,3.0,2.0,8.0,71.0,25.0,0.0,1.0,11.0,2.0,0.0,43.0,4.0,3.0,2.0,0.26,0.314,0.461,0.775,0.336,94.6,0.28
3550,723,김재유,1992-08-07,롯,2020,CF,29,68.0,133.0,116.0,20.0,30.0,1.0,0.0,1.0,34.0,9.0,10.0,2.0,12.0,3.0,0.0,35.0,2.0,2.0,0.0,0.259,0.344,0.293,0.637,0.306,74.5,0.28
3552,154,채종범,1977-12-03,S,2001,RF,25,117.0,460.0,396.0,54.0,101.0,15.0,0.0,8.0,140.0,38.0,6.0,9.0,46.0,7.0,2.0,49.0,8.0,10.0,0.0,0.255,0.34299999999999997,0.354,0.6970000000000001,0.32,80.4,0.28
3553,321,최원준,1997-03-23,K,2018,SS,22,101.0,331.0,302.0,46.0,82.0,14.0,1.0,4.0,110.0,32.0,10.0,4.0,20.0,4.0,0.0,58.0,4.0,4.0,1.0,0.272,0.324,0.364,0.688,0.308,73.7,0.28
3555,572,김재현,1987-11-07,S,2013,RF,27,33.0,42.0,36.0,12.0,10.0,2.0,1.0,0.0,14.0,6.0,11.0,2.0,4.0,0.0,0.0,8.0,1.0,1.0,1.0,0.278,0.342,0.389,0.73,0.332,93.3,0.28
3556,444,문희성,1973-02-22,두,2003,RF,31,71.0,205.0,188.0,19.0,43.0,5.0,1.0,9.0,77.0,38.0,0.0,1.0,12.0,5.0,0.0,36.0,7.0,0.0,0.0,0.22899999999999998,0.293,0.41,0.7020000000000001,0.315,83.9,0.28
3558,407,김진규,1965-05-10,태,1988,RF,24,20.0,54.0,46.0,3.0,11.0,1.0,0.0,2.0,18.0,5.0,2.0,0.0,7.0,0.0,0.0,4.0,0.0,1.0,0.0,0.239,0.34,0.391,0.731,0.337,106.8,0.28
3559,55,조인성,1975-05-25,S한,2014,C,40,75.0,185.0,164.0,16.0,37.0,7.0,0.0,7.0,65.0,34.0,0.0,0.0,14.0,2.0,0.0,40.0,5.0,2.0,3.0,0.226,0.29,0.396,0.6859999999999999,0.3,59.6,0.28
3560,372,구윤,1963-06-18,태,1994,CF,32,32.0,93.0,76.0,11.0,16.0,1.0,0.0,2.0,23.0,8.0,1.0,1.0,9.0,4.0,0.0,27.0,0.0,4.0,0.0,0.21100000000000002,0.326,0.303,0.629,0.293,82.4,0.28
3561,154,채종범,1977-12-03,S,2005,RF,29,8.0,11.0,9.0,4.0,5.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.556,0.636,0.667,1.3030000000000002,0.593,282.6,0.28
3562,724,강민국,1992-01-10,K,2019,SS,28,58.0,94.0,88.0,12.0,24.0,0.0,1.0,0.0,26.0,7.0,2.0,0.0,6.0,0.0,0.0,17.0,2.0,0.0,0.0,0.273,0.319,0.295,0.615,0.295,72.5,0.28
3563,104,고영민,1984-02-08,두,2014,2B,31,52.0,108.0,94.0,18.0,27.0,2.0,0.0,1.0,32.0,7.0,1.0,1.0,11.0,0.0,0.0,18.0,3.0,1.0,2.0,0.287,0.355,0.34,0.696,0.325,81.7,0.28
3564,315,이종운,1966-04-06,롯,1996,RF,31,6.0,21.0,19.0,2.0,9.0,1.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.474,0.45,0.526,0.976,0.42200000000000004,172.0,0.28
3565,571,김호령,1992-04-30,K,2020,CF,29,88.0,159.0,138.0,36.0,32.0,5.0,2.0,4.0,53.0,16.0,3.0,3.0,14.0,3.0,0.0,55.0,2.0,3.0,1.0,0.23199999999999998,0.314,0.384,0.698,0.314,77.5,0.28
3566,68,동봉철,1970-01-02,L한,1998,CF,29,64.0,180.0,139.0,22.0,28.0,4.0,0.0,3.0,41.0,17.0,2.0,7.0,26.0,6.0,1.0,21.0,3.0,7.0,2.0,0.201,0.34700000000000003,0.295,0.642,0.294,80.9,0.28
3567,239,황대연,1967-07-20,빙,1993,3B,27,21.0,48.0,43.0,3.0,10.0,3.0,0.0,1.0,16.0,4.0,0.0,0.0,5.0,0.0,0.0,10.0,2.0,0.0,0.0,0.233,0.313,0.37200000000000005,0.685,0.325,109.5,0.28
3568,235,강영수,1965-02-10,현쌍,1997,LF,33,64.0,98.0,86.0,8.0,18.0,4.0,0.0,4.0,34.0,18.0,2.0,1.0,12.0,0.0,1.0,30.0,2.0,0.0,0.0,0.209,0.306,0.395,0.7020000000000001,0.316,94.6,0.28
3569,416,한문연,1961-04-10,롯,1983,C,23,57.0,141.0,123.0,8.0,27.0,3.0,0.0,1.0,33.0,9.0,1.0,2.0,12.0,1.0,0.0,9.0,3.0,4.0,1.0,0.22,0.292,0.268,0.56,0.263,62.2,0.28
3570,286,이재주,1973-12-25,현,1998,C,26,39.0,48.0,36.0,2.0,7.0,0.0,0.0,2.0,13.0,5.0,0.0,1.0,9.0,1.0,1.0,15.0,0.0,1.0,1.0,0.19399999999999998,0.36200000000000004,0.361,0.723,0.32,98.8,0.28
3571,358,손지환,1978-11-13,K,2007,2B,30,102.0,307.0,267.0,26.0,58.0,9.0,1.0,6.0,87.0,33.0,1.0,1.0,21.0,6.0,0.0,31.0,12.0,7.0,6.0,0.217,0.28300000000000003,0.326,0.609,0.28,64.9,0.28
3572,620,유재웅,1979-05-20,두,2009,DH,31,66.0,144.0,126.0,16.0,32.0,11.0,0.0,4.0,55.0,14.0,0.0,0.0,15.0,3.0,0.0,33.0,3.0,0.0,0.0,0.254,0.34700000000000003,0.43700000000000006,0.784,0.354,102.4,0.28
3573,725,용덕한,1981-04-09,롯,2014,C,34,59.0,92.0,82.0,13.0,25.0,5.0,0.0,1.0,33.0,11.0,0.0,1.0,3.0,1.0,0.0,22.0,4.0,3.0,3.0,0.305,0.326,0.402,0.728,0.316,73.4,0.28
3575,644,박승욱,1992-12-04,S,2016,SS,25,36.0,103.0,87.0,19.0,24.0,4.0,1.0,3.0,39.0,13.0,2.0,1.0,9.0,2.0,0.0,28.0,0.0,4.0,1.0,0.276,0.354,0.44799999999999995,0.802,0.34700000000000003,92.5,0.28
3576,286,이재주,1973-12-25,현,2000,C,28,76.0,132.0,114.0,14.0,22.0,5.0,0.0,3.0,36.0,14.0,0.0,0.0,14.0,3.0,0.0,33.0,3.0,1.0,0.0,0.193,0.298,0.316,0.614,0.285,61.7,0.28
3577,329,정상호,1982-12-24,S,2001,C,20,44.0,49.0,45.0,8.0,12.0,6.0,0.0,0.0,18.0,8.0,0.0,0.0,4.0,0.0,0.0,16.0,1.0,0.0,0.0,0.267,0.327,0.4,0.727,0.33399999999999996,89.5,0.27
3578,293,김경언,1982-12-07,한,2017,RF,36,38.0,118.0,105.0,17.0,26.0,7.0,0.0,5.0,48.0,17.0,1.0,0.0,12.0,1.0,0.0,27.0,1.0,0.0,0.0,0.248,0.331,0.457,0.7879999999999999,0.34600000000000003,96.7,0.27
